image,mask,issue,severity
ISIC_0014963.JPG,ISIC_0014963_A03_T3_S1_58a4cd03d831137de4d030c4.png,Mask touches image border,low
ISIC_0014963.JPG,ISIC_0014963_A00_T2_S2_5841ea439fc3c156c3ef4a4f.png,Mask touches image border,low
ISIC_0014966.JPG,ISIC_0014966_A03_T3_S1_58a4cd21d831137de4d030ca.png,Mask touches image border,low
ISIC_0014968.JPG,ISIC_0014968_A03_T3_S1_58a4cd34d831137de4d030cd.png,Mask touches image border,low
ISIC_0014973.JPG,ISIC_0014973_A00_T2_S2_5841ea4e9fc3c156c3ef4a6d.png,Mask touches image border,low
ISIC_0014975.JPG,ISIC_0014975_A00_T2_S1_5841ea519fc3c156c3ef4a73.png,Mask touches image border,low
ISIC_0014980.JPG,ISIC_0014980_A00_T2_S2_5841ea579fc3c156c3ef4a82.png,Mask touches image border,low
ISIC_0014985.JPG,ISIC_0014985_A00_T2_S1_5841ea5e9fc3c156c3ef4a91.png,Mask touches image border,low
ISIC_0014999.JPG,ISIC_0014999_A00_T2_S2_5841ea719fc3c156c3ef4abb.png,Mask touches image border,low
ISIC_0015002.JPG,ISIC_0015002_A03_T3_S1_58a4ce7cd831137de4d030e8.png,Mask touches image border,low
ISIC_0015002.JPG,ISIC_0015002_A00_T2_S2_5841ea749fc3c156c3ef4ac4.png,Mask touches image border,low
ISIC_0015008.JPG,ISIC_0015008_A03_T3_S1_58a4cef7d831137de4d030f4.png,Mask touches image border,low
ISIC_0015008.JPG,ISIC_0015008_A00_T2_S2_5841ea7d9fc3c156c3ef4ad6.png,Mask touches image border,low
ISIC_0015009.JPG,ISIC_0015009_A00_T2_S2_5841ea7e9fc3c156c3ef4ad9.png,Mask touches image border,low
ISIC_0015009.JPG,ISIC_0015009_A03_T3_S1_58a4cf0ed831137de4d030f7.png,Mask touches image border,low
ISIC_0015011.JPG,ISIC_0015011_A00_T2_S2_5841ea809fc3c156c3ef4adf.png,Mask touches image border,low
ISIC_0015011.JPG,ISIC_0015011_A03_T3_S1_58a4cf28d831137de4d030fa.png,Mask touches image border,low
ISIC_0015012.JPG,ISIC_0015012_A00_T2_S1_5b2bce02116597326357fca3.png,Mask touches image border,low
ISIC_0015012.JPG,ISIC_0015012_A00_T2_S2_5841ea819fc3c156c3ef4ae2.png,Mask touches image border,low
ISIC_0015013.JPG,ISIC_0015013_A00_T2_S2_5841ea839fc3c156c3ef4ae5.png,Mask touches image border,low
ISIC_0015013.JPG,ISIC_0015013_A03_T3_S1_58a4cf39d831137de4d030fd.png,Mask touches image border,low
ISIC_0015014.JPG,ISIC_0015014_A00_T2_S1_5b2bd1db116597326357fca6.png,Mask touches image border,low
ISIC_0015014.JPG,ISIC_0015014_A00_T2_S2_5841ea849fc3c156c3ef4ae8.png,Mask touches image border,low
ISIC_0015016.JPG,ISIC_0015016_A03_T3_S1_58a4cf7cd831137de4d03103.png,Mask touches image border,low
ISIC_0015019.JPG,ISIC_0015019_A00_T2_S2_5841ea8a9fc3c156c3ef4af7.png,Mask touches image border,low
ISIC_0015019.JPG,ISIC_0015019_A03_T3_S1_58a4cfb9d831137de4d03109.png,Mask touches image border,low
ISIC_0015020.JPG,ISIC_0015020_A00_T2_S2_5841ea8b9fc3c156c3ef4afa.png,Mask touches image border,low
ISIC_0015029.JPG,ISIC_0015029_A00_T2_S1_5b2bd1e6116597326357fcaf.png,Mask touches image border,low
ISIC_0015029.JPG,ISIC_0015029_A00_T2_S2_5841ea969fc3c156c3ef4b15.png,Mask touches image border,low
ISIC_0015031.JPG,ISIC_0015031_A00_T2_S2_5841ea999fc3c156c3ef4b1b.png,Mask touches image border,low
ISIC_0015037.JPG,ISIC_0015037_A00_T2_S2_5841eaa09fc3c156c3ef4b2d.png,Mask touches image border,low
ISIC_0015037.JPG,ISIC_0015037_A03_T3_S1_58a4d0a0d831137de4d03124.png,Mask touches image border,low
ISIC_0015038.JPG,ISIC_0015038_A00_T2_S1_5841eaa19fc3c156c3ef4b30.png,Mask touches image border,low
ISIC_0015050.JPG,ISIC_0015050_A00_T2_S2_5841eaaf9fc3c156c3ef4b54.png,Mask touches image border,low
ISIC_0015050.JPG,ISIC_0015050_A03_T3_S1_58a4d223d831137de4d03130.png,Mask touches image border,low
ISIC_0015062.JPG,ISIC_0015062_A03_T3_S1_5890a03cd831135f264cebab.png,Mask touches image border,low
ISIC_0015064.JPG,ISIC_0015064_A03_T3_S1_58a4d2c7d831137de4d0313f.png,Mask touches image border,low
ISIC_0015064.JPG,ISIC_0015064_A00_T2_S2_5841eabe9fc3c156c3ef4b7e.png,Mask touches image border,low
ISIC_0015065.JPG,ISIC_0015065_A00_T2_S2_5841eac09fc3c156c3ef4b81.png,Mask touches image border,low
ISIC_0015070.JPG,ISIC_0015070_A00_T2_S2_5841eac59fc3c156c3ef4b90.png,Mask touches image border,low
ISIC_0015078.JPG,ISIC_0015078_A00_T2_S2_5841eace9fc3c156c3ef4ba8.png,Mask touches image border,low
ISIC_0015081.JPG,ISIC_0015081_A00_T2_S2_5841ead29fc3c156c3ef4bb1.png,Mask touches image border,low
ISIC_0015082.JPG,ISIC_0015082_A00_T2_S1_5841ead39fc3c156c3ef4bb4.png,Mask touches image border,low
ISIC_0015083.JPG,ISIC_0015083_A00_T2_S2_5841ead49fc3c156c3ef4bb7.png,Mask touches image border,low
ISIC_0015087.JPG,ISIC_0015087_A00_T2_S2_5841ead99fc3c156c3ef4bc3.png,Mask touches image border,low
ISIC_0015088.JPG,ISIC_0015088_A03_T3_S1_5b2ff43a11659747a0a00ebd.png,Mask touches image border,low
ISIC_0015088.JPG,ISIC_0015088_A00_T2_S2_5841eada9fc3c156c3ef4bc6.png,Mask touches image border,low
ISIC_0015088.JPG,ISIC_0015088_A00_T2_S1_5b2bd1f5116597326357fcbe.png,Mask touches image border,low
ISIC_0015089.JPG,ISIC_0015089_A00_T2_S2_5841eadb9fc3c156c3ef4bc9.png,Mask touches image border,low
ISIC_0015098.JPG,ISIC_0015098_A00_T2_S2_5841eae59fc3c156c3ef4be4.png,Mask touches image border,low
ISIC_0015102.JPG,ISIC_0015102_A00_T2_S2_5841eaeb9fc3c156c3ef4bf0.png,Mask touches image border,low
ISIC_0015102.JPG,ISIC_0015102_A03_T3_S1_58a4d336d831137de4d0314b.png,Mask touches image border,low
ISIC_0015104.JPG,ISIC_0015104_A00_T2_S1_5b2bd1fe116597326357fcc7.png,Mask touches image border,low
ISIC_0015112.JPG,ISIC_0015112_A00_T2_S1_5841eaf69fc3c156c3ef4c0e.png,Mask touches image border,low
ISIC_0015114.JPG,ISIC_0015114_A00_T2_S2_5841eaf99fc3c156c3ef4c14.png,Mask touches image border,low
ISIC_0015118.JPG,ISIC_0015118_A00_T2_S2_5841eafd9fc3c156c3ef4c20.png,Mask touches image border,low
ISIC_0015119.JPG,ISIC_0015119_A00_T2_S2_5841eafe9fc3c156c3ef4c23.png,Mask touches image border,low
ISIC_0015123.JPG,ISIC_0015123_A00_T2_S2_5841eb039fc3c156c3ef4c2f.png,Mask touches image border,low
ISIC_0015140.JPG,ISIC_0015140_A03_T3_S1_58a4d580d831137de4d0316f.png,Mask touches image border,low
ISIC_0015140.JPG,ISIC_0015140_A00_T2_S2_5841eb1a9fc3c156c3ef4c62.png,Mask touches image border,low
ISIC_0015142.JPG,ISIC_0015142_A00_T2_S2_5841eb1c9fc3c156c3ef4c68.png,Mask touches image border,low
ISIC_0015148.JPG,ISIC_0015148_A00_T2_S2_5841eb239fc3c156c3ef4c7a.png,Mask touches image border,low
ISIC_0015149.JPG,ISIC_0015149_A03_T3_S1_58a4d5e7d831137de4d03178.png,Mask touches image border,low
ISIC_0015150.JPG,ISIC_0015150_A03_T3_S1_58a4d604d831137de4d0317b.png,Mask touches image border,low
ISIC_0015154.JPG,ISIC_0015154_A00_T2_S2_5b2bd212116597326357fcd6.png,Mask touches image border,low
ISIC_0015156.JPG,ISIC_0015156_A03_T3_S1_58a4d658d831137de4d03184.png,Mask touches image border,low
ISIC_0015161.JPG,ISIC_0015161_A03_T3_S1_58a4d695d831137de4d0318d.png,Mask touches image border,low
ISIC_0015161.JPG,ISIC_0015161_A00_T2_S2_5841eb329fc3c156c3ef4ca1.png,Mask touches image border,low
ISIC_0015163.JPG,ISIC_0015163_A00_T2_S2_5841eb349fc3c156c3ef4ca7.png,Mask touches image border,low
ISIC_0015166.JPG,ISIC_0015166_A00_T2_S1_5841eb389fc3c156c3ef4cb0.png,Mask touches image border,low
ISIC_0015167.JPG,ISIC_0015167_A03_T3_S1_58a4d6d0d831137de4d03193.png,Mask touches image border,low
ISIC_0015168.JPG,ISIC_0015168_A00_T2_S1_5841eb3b9fc3c156c3ef4cb6.png,Mask touches image border,low
ISIC_0015171.JPG,ISIC_0015171_A00_T2_S2_5841eb409fc3c156c3ef4cbf.png,Mask touches image border,low
ISIC_0015171.JPG,ISIC_0015171_A03_T3_S1_58a4d6dcd831137de4d03196.png,Mask touches image border,low
ISIC_0015173.JPG,ISIC_0015173_A00_T2_S2_5841eb439fc3c156c3ef4cc5.png,Mask touches image border,low
ISIC_0015173.JPG,ISIC_0015173_A03_T3_S1_58a4d6eed831137de4d03199.png,Mask touches image border,low
ISIC_0015176.JPG,ISIC_0015176_A00_T2_S2_5841eb469fc3c156c3ef4cce.png,Mask touches image border,low
ISIC_0015178.JPG,ISIC_0015178_A00_T2_S2_5841eb499fc3c156c3ef4cd4.png,Mask touches image border,low
ISIC_0015183.JPG,ISIC_0015183_A00_T2_S2_5841eb4e9fc3c156c3ef4ce3.png,Mask touches image border,low
ISIC_0015185.JPG,ISIC_0015185_A03_T3_S1_58a4d78ad831137de4d031ae.png,Mask touches image border,low
ISIC_0015194.JPG,ISIC_0015194_A00_T2_S2_5841eb5b9fc3c156c3ef4d04.png,Mask touches image border,low
ISIC_0015196.JPG,ISIC_0015196_A00_T2_S2_5841eb5e9fc3c156c3ef4d0a.png,Mask touches image border,low
ISIC_0015197.JPG,ISIC_0015197_A00_T2_S2_5841eb5f9fc3c156c3ef4d0d.png,Mask touches image border,low
ISIC_0015200.JPG,ISIC_0015200_A00_T2_S1_5841eb629fc3c156c3ef4d16.png,Mask touches image border,low
ISIC_0015203.JPG,ISIC_0015203_A00_T2_S2_5841eb669fc3c156c3ef4d1f.png,Mask touches image border,low
ISIC_0015204.JPG,ISIC_0015204_A00_T2_S1_5841eb679fc3c156c3ef4d22.png,Mask touches image border,low
ISIC_0015216.JPG,ISIC_0015216_A00_T2_S2_5841eb759fc3c156c3ef4d46.png,Mask touches image border,low
ISIC_0015220.JPG,ISIC_0015220_A00_T2_S1_5841eb799fc3c156c3ef4d52.png,Mask touches image border,low
ISIC_0015228.JPG,ISIC_0015228_A03_T1_S1_5b2ff21011659747a0a00ea8.png,Mask touches image border,low
ISIC_0015228.JPG,ISIC_0015228_A00_T2_S2_5841eb839fc3c156c3ef4d6a.png,Mask touches image border,low
ISIC_0015228.JPG,ISIC_0015228_A00_T2_S2_5b2bd220116597326357fce2.png,Mask touches image border,low
ISIC_0015228.JPG,ISIC_0015228_A08_T3_S1_5b2d2faa116597169d5519da.png,Mask touches image border,low
ISIC_0015229.JPG,ISIC_0015229_A03_T1_S1_58a4d8e3d831137de4d031de.png,Mask touches image border,low
ISIC_0015230.JPG,ISIC_0015230_A00_T2_S2_5841eb859fc3c156c3ef4d70.png,Mask touches image border,low
ISIC_0015235.JPG,ISIC_0015235_A00_T2_S2_5841eb8a9fc3c156c3ef4d7f.png,Mask touches image border,low
ISIC_0015236.JPG,ISIC_0015236_A00_T2_S2_5841eb8c9fc3c156c3ef4d82.png,Mask touches image border,low
ISIC_0015243.JPG,ISIC_0015243_A00_T2_S1_5841eb949fc3c156c3ef4d97.png,Mask touches image border,low
ISIC_0015244.JPG,ISIC_0015244_A03_T3_S1_58a4d941d831137de4d031ea.png,Mask touches image border,low
ISIC_0015246.JPG,ISIC_0015246_A00_T2_S2_5841eb979fc3c156c3ef4da0.png,Mask touches image border,low
ISIC_0015249.JPG,ISIC_0015249_A00_T2_S2_5841eb9b9fc3c156c3ef4da9.png,Mask touches image border,low
ISIC_0015252.JPG,ISIC_0015252_A00_T2_S2_5841eb9e9fc3c156c3ef4db2.png,Mask touches image border,low
ISIC_0015255.JPG,ISIC_0015255_A00_T2_S2_5841eba29fc3c156c3ef4dbb.png,Mask touches image border,low
ISIC_0015257.JPG,ISIC_0015257_A03_T3_S1_5b2ff61a11659747a0a00ecf.png,Mask touches image border,low
ISIC_0015261.JPG,ISIC_0015261_A00_T2_S1_5b2bd228116597326357fce8.png,Mask touches image border,low
ISIC_0015272.JPG,ISIC_0015272_A00_T2_S2_5841ebb59fc3c156c3ef4dee.png,Mask touches image border,low
ISIC_0015274.JPG,ISIC_0015274_A00_T2_S2_5841ebb79fc3c156c3ef4df4.png,Mask touches image border,low
ISIC_0015282.JPG,ISIC_0015282_A00_T2_S2_5841ebc19fc3c156c3ef4e0c.png,Mask touches image border,low
ISIC_0015284.JPG,ISIC_0015284_A00_T2_S1_5841ebc39fc3c156c3ef4e12.png,Mask touches image border,low
ISIC_0015288.JPG,ISIC_0015288_A00_T2_S2_5841ebc89fc3c156c3ef4e1e.png,Mask touches image border,low
ISIC_0015289.JPG,ISIC_0015289_A00_T2_S2_5841ebc99fc3c156c3ef4e21.png,Mask touches image border,low
ISIC_0015295.JPG,ISIC_0015295_A00_T2_S1_5841ebd09fc3c156c3ef4e33.png,Mask touches image border,low
ISIC_0015311.JPG,ISIC_0015311_A00_T2_S2_5841ebe29fc3c156c3ef4e63.png,Mask touches image border,low
ISIC_0015311.JPG,ISIC_0015311_A03_T3_S1_58a4db0ad831137de4d03223.png,Mask touches image border,low
ISIC_0015313.JPG,ISIC_0015313_A00_T2_S1_5841ebe59fc3c156c3ef4e69.png,Mask touches image border,low
ISIC_0015314.JPG,ISIC_0015314_A00_T2_S2_5841ebe69fc3c156c3ef4e6c.png,Mask touches image border,low
ISIC_0015316.JPG,ISIC_0015316_A00_T2_S2_5841ebe89fc3c156c3ef4e72.png,Mask touches image border,low
ISIC_0015317.JPG,ISIC_0015317_A00_T2_S2_5841ebe99fc3c156c3ef4e75.png,Mask touches image border,low
ISIC_0015319.JPG,ISIC_0015319_A00_T2_S2_5841ebec9fc3c156c3ef4e7b.png,Mask touches image border,low
ISIC_0015329.JPG,ISIC_0015329_A00_T2_S2_5841ebf79fc3c156c3ef4e99.png,Mask touches image border,low
ISIC_0015332.JPG,ISIC_0015332_A00_T2_S2_5841ebfb9fc3c156c3ef4ea2.png,Mask touches image border,low
ISIC_0015336.JPG,ISIC_0015336_A00_T2_S2_5841ebff9fc3c156c3ef4eae.png,Mask touches image border,low
ISIC_0015337.JPG,ISIC_0015337_A00_T2_S2_5841ec019fc3c156c3ef4eb1.png,Mask touches image border,low
ISIC_0015343.JPG,ISIC_0015343_A00_T2_S2_5841ec089fc3c156c3ef4ec3.png,Mask touches image border,low
ISIC_0015353.JPG,ISIC_0015353_A03_T3_S1_58a4db65d831137de4d03232.png,Mask touches image border,low
ISIC_0015353.JPG,ISIC_0015353_A00_T2_S2_5841ec139fc3c156c3ef4ee1.png,Mask touches image border,low
ISIC_0015362.JPG,ISIC_0015362_A00_T2_S2_5841ec1d9fc3c156c3ef4efc.png,Mask touches image border,low
ISIC_0015363.JPG,ISIC_0015363_A03_T1_S1_58a4dbd1d831137de4d0323e.png,Mask touches image border,low
ISIC_0015364.JPG,ISIC_0015364_A00_T2_S2_5841ec209fc3c156c3ef4f02.png,Mask touches image border,low
ISIC_0015364.JPG,ISIC_0015364_A03_T3_S1_58a4dbf0d831137de4d03241.png,Mask touches image border,low
ISIC_0015366.JPG,ISIC_0015366_A00_T2_S1_5b2bd251116597326357fd09.png,Mask touches image border,low
ISIC_0015366.JPG,ISIC_0015366_A00_T2_S2_5841ec229fc3c156c3ef4f08.png,Mask touches image border,low
ISIC_0015368.JPG,ISIC_0015368_A03_T3_S1_58a4dbfad831137de4d03244.png,Mask touches image border,low
ISIC_0015372.JPG,ISIC_0015372_A00_T2_S1_5841ec299fc3c156c3ef4f1a.png,Mask touches image border,low
ISIC_0015373.JPG,ISIC_0015373_A00_T2_S2_5841ec2a9fc3c156c3ef4f1d.png,Mask touches image border,low
ISIC_0015390.JPG,ISIC_0015390_A00_T2_S2_5841ec3d9fc3c156c3ef4f50.png,Mask touches image border,low
ISIC_0015404.JPG,ISIC_0015404_A00_T2_S2_5841ec4c9fc3c156c3ef4f7a.png,Mask touches image border,low
ISIC_0015416.JPG,ISIC_0015416_A00_T2_S2_5841ec5a9fc3c156c3ef4f9e.png,Mask touches image border,low
ISIC_0015419.JPG,ISIC_0015419_A00_T2_S2_5841ec5d9fc3c156c3ef4fa7.png,Mask touches image border,low
ISIC_0015425.JPG,ISIC_0015425_A00_T2_S2_5841ec649fc3c156c3ef4fb9.png,Mask touches image border,low
ISIC_0015441.JPG,ISIC_0015441_A00_T2_S2_5841ec779fc3c156c3ef4fe9.png,Mask touches image border,low
ISIC_0015441.JPG,ISIC_0015441_A00_T2_S2_5b2bd27f116597326357fd30.png,Mask touches image border,low
ISIC_0015441.JPG,ISIC_0015441_A08_T3_S1_5b2d2dce116597169d5519b9.png,Mask touches image border,low
ISIC_0015442.JPG,ISIC_0015442_A00_T2_S2_5841ec789fc3c156c3ef4fec.png,Mask touches image border,low
ISIC_0015447.JPG,ISIC_0015447_A00_T2_S2_5841ec7e9fc3c156c3ef4ffb.png,Mask touches image border,low
ISIC_0015448.JPG,ISIC_0015448_A00_T2_S2_5b2bd284116597326357fd33.png,Mask touches image border,low
ISIC_0015448.JPG,ISIC_0015448_A00_T2_S2_5841ec7f9fc3c156c3ef4ffe.png,Mask touches image border,low
ISIC_0015448.JPG,ISIC_0015448_A08_T1_S1_5b2d2f1a116597169d5519cb.png,Mask touches image border,low
ISIC_0015449.JPG,ISIC_0015449_A00_T2_S2_5841ec809fc3c156c3ef5001.png,Mask touches image border,low
ISIC_0015450.JPG,ISIC_0015450_A00_T2_S2_5841ec819fc3c156c3ef5004.png,Mask touches image border,low
ISIC_0015450.JPG,ISIC_0015450_A03_T1_S1_5b2fff4611659747a0a00f15.png,Mask touches image border,low
ISIC_0015450.JPG,ISIC_0015450_A08_T1_S1_5b2d2eaf116597169d5519c5.png,Mask touches image border,low
ISIC_0015450.JPG,ISIC_0015450_A00_T2_S2_5b2bd287116597326357fd36.png,Mask touches image border,low
ISIC_0015451.JPG,ISIC_0015451_A00_T2_S1_5b2bd28c116597326357fd39.png,Mask touches image border,low
ISIC_0015451.JPG,ISIC_0015451_A00_T2_S2_5841ec829fc3c156c3ef5007.png,Mask touches image border,low
ISIC_0015457.JPG,ISIC_0015457_A00_T2_S2_5841ec899fc3c156c3ef5019.png,Mask touches image border,low
ISIC_0015458.JPG,ISIC_0015458_A00_T2_S2_5841ec8a9fc3c156c3ef501c.png,Mask touches image border,low
ISIC_0015462.JPG,ISIC_0015462_A00_T2_S1_5b2bd290116597326357fd3c.png,Mask touches image border,low
ISIC_0015462.JPG,ISIC_0015462_A00_T2_S2_5841ec8f9fc3c156c3ef5028.png,Mask touches image border,low
ISIC_0015470.JPG,ISIC_0015470_A00_T2_S1_5b2bd2ab116597326357fd45.png,Mask touches image border,low
ISIC_0015470.JPG,ISIC_0015470_A00_T2_S2_5841ec989fc3c156c3ef5040.png,Mask touches image border,low
ISIC_0015479.JPG,ISIC_0015479_A00_T2_S2_5841eca39fc3c156c3ef505b.png,Mask touches image border,low
ISIC_0015479.JPG,ISIC_0015479_A00_T2_S2_5b2bd2c0116597326357fd4e.png,Mask touches image border,low
ISIC_0015482.JPG,ISIC_0015482_A03_T3_S1_58a586b4d831137de4d0328b.png,Mask touches image border,low
ISIC_0015485.JPG,ISIC_0015485_A00_T2_S2_5841ecaa9fc3c156c3ef506d.png,Mask touches image border,low
ISIC_0015485.JPG,ISIC_0015485_A03_T3_S1_58a586cbd831137de4d0328e.png,Mask touches image border,low
ISIC_0015486.JPG,ISIC_0015486_A00_T2_S1_5b2bd2cb116597326357fd54.png,Mask touches image border,low
ISIC_0015486.JPG,ISIC_0015486_A00_T2_S2_5841ecab9fc3c156c3ef5070.png,Mask touches image border,low
ISIC_0015487.JPG,ISIC_0015487_A00_T2_S2_5841ecad9fc3c156c3ef5073.png,Mask touches image border,low
ISIC_0015500.JPG,ISIC_0015500_A00_T2_S2_5841ecbf9fc3c156c3ef509a.png,Mask touches image border,low
ISIC_0015502.JPG,ISIC_0015502_A00_T2_S2_5841ecc19fc3c156c3ef50a0.png,Mask touches image border,low
ISIC_0015502.JPG,ISIC_0015502_A00_T2_S1_5b2bd2d5116597326357fd5d.png,Mask touches image border,low
ISIC_0015505.JPG,ISIC_0015505_A00_T2_S2_5841ecc59fc3c156c3ef50a9.png,Mask touches image border,low
ISIC_0015512.JPG,ISIC_0015512_A00_T2_S2_5841eccd9fc3c156c3ef50be.png,Mask touches image border,low
ISIC_0015515.JPG,ISIC_0015515_A00_T2_S2_5841ecd09fc3c156c3ef50c7.png,Mask touches image border,low
ISIC_0015517.JPG,ISIC_0015517_A00_T2_S2_5841ecd39fc3c156c3ef50cd.png,Mask touches image border,low
ISIC_0015518.JPG,ISIC_0015518_A00_T2_S1_5b2bd2e7116597326357fd66.png,Mask touches image border,low
ISIC_0015518.JPG,ISIC_0015518_A00_T2_S2_5841ecd49fc3c156c3ef50d0.png,Mask touches image border,low
ISIC_0015519.JPG,ISIC_0015519_A00_T2_S2_5841ecd59fc3c156c3ef50d3.png,Mask touches image border,low
ISIC_0015523.JPG,ISIC_0015523_A00_T2_S2_5841ecda9fc3c156c3ef50df.png,Mask touches image border,low
ISIC_0015528.JPG,ISIC_0015528_A00_T2_S2_5841ecdf9fc3c156c3ef50ee.png,Mask touches image border,low
ISIC_0015529.JPG,ISIC_0015529_A00_T2_S2_5841ece09fc3c156c3ef50f1.png,Mask touches image border,low
ISIC_0015533.JPG,ISIC_0015533_A00_T2_S2_5841ece59fc3c156c3ef50fd.png,Mask touches image border,low
ISIC_0015536.JPG,ISIC_0015536_A00_T2_S2_5841ece89fc3c156c3ef5106.png,Mask touches image border,low
ISIC_0015544.JPG,ISIC_0015544_A00_T2_S2_5841ecf29fc3c156c3ef511e.png,Mask touches image border,low
ISIC_0015544.JPG,ISIC_0015544_A03_T3_S1_58a587b6d831137de4d0329a.png,Mask touches image border,low
ISIC_0015545.JPG,ISIC_0015545_A00_T2_S2_5841ecf39fc3c156c3ef5121.png,Mask touches image border,low
ISIC_0015568.JPG,ISIC_0015568_A00_T2_S2_5841ed0d9fc3c156c3ef5166.png,Mask touches image border,low
ISIC_0015569.JPG,ISIC_0015569_A00_T2_S2_5841ed0e9fc3c156c3ef5169.png,Mask touches image border,low
ISIC_0015569.JPG,ISIC_0015569_A00_T2_S2_5b2bd309116597326357fd7e.png,Mask touches image border,low
ISIC_0015575.JPG,ISIC_0015575_A00_T2_S2_5841ed159fc3c156c3ef517c.png,Mask touches image border,low
ISIC_0015587.JPG,ISIC_0015587_A08_T3_S1_5b2d2f8c116597169d5519d7.png,Mask touches image border,low
ISIC_0015588.JPG,ISIC_0015588_A00_T2_S2_5841ed289fc3c156c3ef51a3.png,Mask touches image border,low
ISIC_0015589.JPG,ISIC_0015589_A00_T2_S2_5841ed299fc3c156c3ef51a6.png,Mask touches image border,low
ISIC_0015595.JPG,ISIC_0015595_A00_T2_S2_5841ed319fc3c156c3ef51b8.png,Mask touches image border,low
ISIC_0015596.JPG,ISIC_0015596_A08_T3_S1_5b2d2f5c116597169d5519d4.png,Mask touches image border,low
ISIC_0015596.JPG,ISIC_0015596_A00_T2_S2_5b2bd322116597326357fd90.png,Mask touches image border,low
ISIC_0015596.JPG,ISIC_0015596_A03_T3_S1_5b2fde4e11659747a0a00ea2.png,Mask touches image border,low
ISIC_0015621.JPG,ISIC_0015621_A00_T2_S1_5b2bd32d116597326357fd9c.png,Mask touches image border,low
ISIC_0015621.JPG,ISIC_0015621_A00_T2_S2_5841ed5c9fc3c156c3ef5206.png,Mask touches image border,low
ISIC_0015636.JPG,ISIC_0015636_A03_T3_S1_58a58ad4d831137de4d032c1.png,Mask touches image border,low
ISIC_0015638.JPG,ISIC_0015638_A03_T3_S1_58a58af3d831137de4d032c4.png,Mask touches image border,low
ISIC_0015638.JPG,ISIC_0015638_A00_T2_S2_5841ed759fc3c156c3ef5239.png,Mask touches image border,low
ISIC_0015646.JPG,ISIC_0015646_A00_T2_S2_5841ed879fc3c156c3ef5251.png,Mask touches image border,low
ISIC_0015923.JPG,ISIC_0015923_A03_T1_S1_584705189fc3c10f04859663.png,Mask touches image border,low
ISIC_0015983.JPG,ISIC_0015983_A03_T3_S1_58a1ddfed83113753e373edc.png,Mask touches image border,low
ISIC_0016911.JPG,ISIC_0016911_A00_T2_S1_5b2bd392116597326357fe08.png,Mask touches image border,low
ISIC_0017411.JPG,ISIC_0017411_A00_T2_S2_5b2bd3b4116597326357fe4d.png,Mask touches image border,low
ISIC_0017411.JPG,ISIC_0017411_A08_T3_S1_5b2d2791116597169d551988.png,Mask touches image border,low
ISIC_0017411.JPG,ISIC_0017411_A03_T3_S1_5b301f0211659747a0a010d2.png,Mask touches image border,low
ISIC_0017434.JPG,ISIC_0017434_A00_T2_S1_5b2bd3c7116597326357fe6e.png,Mask touches image border,low
ISIC_0017436.JPG,ISIC_0017436_A00_T2_S1_5b2bd3c8116597326357fe71.png,Mask touches image border,low
ISIC_0017443.JPG,ISIC_0017443_A00_T2_S1_5b2bd3ca116597326357fe74.png,Mask touches image border,low
ISIC_0017444.JPG,ISIC_0017444_A00_T2_S1_5b2bd3d1116597326357fe77.png,Mask touches image border,low
ISIC_0017483.JPG,ISIC_0017483_A00_T2_S1_5b2bd3dd116597326357fe9b.png,Mask touches image border,low
ISIC_0017675.JPG,ISIC_0017675_A00_T2_S1_5b2bd3df116597326357fea4.png,Mask touches image border,low
ISIC_0017775.JPG,ISIC_0017775_A00_T2_S1_5b2bd3e6116597326357feb9.png,Mask touches image border,low
ISIC_0017856.JPG,ISIC_0017856_A00_T2_S1_5b2bd3e7116597326357fec2.png,Mask touches image border,low
ISIC_0017939.JPG,ISIC_0017939_A00_T2_S1_5b2bd3eb116597326357fece.png,Mask touches image border,low
ISIC_0017970.JPG,ISIC_0017970_A00_T2_S1_5b2bd3eb116597326357fed4.png,Mask touches image border,low
ISIC_0017987.JPG,ISIC_0017987_A00_T2_S1_5b2bd3ec116597326357feda.png,Mask touches image border,low
ISIC_0018039.JPG,ISIC_0018039_A00_T2_S1_5b2bd3ee116597326357fee3.png,Mask touches image border,low
ISIC_0018040.JPG,ISIC_0018040_A00_T2_S1_5b2bd3ef116597326357fee6.png,Mask touches image border,low
ISIC_0018090.JPG,ISIC_0018090_A00_T2_S1_5b2bd3f7116597326357fef2.png,Mask touches image border,low
ISIC_0018184.JPG,ISIC_0018184_A00_T2_S1_5b2bd401116597326357ff07.png,Mask touches image border,low
ISIC_0018209.JPG,ISIC_0018209_A00_T2_S1_5b2bd403116597326357ff10.png,Mask touches image border,low
ISIC_0018248.JPG,ISIC_0018248_A00_T2_S1_5b2bd403116597326357ff13.png,Mask touches image border,low
ISIC_0018297.JPG,ISIC_0018297_A00_T2_S1_5b2bd405116597326357ff1f.png,Mask touches image border,low
ISIC_0018375.JPG,ISIC_0018375_A00_T2_S1_5b2bd40d116597326357ff34.png,Mask touches image border,low
ISIC_0018521.JPG,ISIC_0018521_A00_T2_S1_5b2bd414116597326357ff55.png,Mask touches image border,low
ISIC_0018527.JPG,ISIC_0018527_A00_T2_S1_5b2bd415116597326357ff58.png,Mask touches image border,low
